From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Length,Interacts with
HLA-A,I3UI51,unreviewed,I3UI51_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI52,unreviewed,I3UI52_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI53,unreviewed,I3UI53_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI54,unreviewed,I3UI54_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI55,unreviewed,I3UI55_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI56,unreviewed,I3UI56_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI57,unreviewed,I3UI57_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI58,unreviewed,I3UI58_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI59,unreviewed,I3UI59_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI60,unreviewed,I3UI60_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI61,unreviewed,I3UI61_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI62,unreviewed,I3UI62_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI74,unreviewed,I3UI74_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI77,unreviewed,I3UI77_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI78,unreviewed,I3UI78_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI79,unreviewed,I3UI79_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI80,unreviewed,I3UI80_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI81,unreviewed,I3UI81_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3UI82,unreviewed,I3UI82_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VB19,unreviewed,I3VB19_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I3VB20,unreviewed,I3VB20_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I3VB21,unreviewed,I3VB21_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I3VB22,unreviewed,I3VB22_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I3VYZ7,unreviewed,I3VYZ7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VYZ8,unreviewed,I3VYZ8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VYZ9,unreviewed,I3VYZ9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ00,unreviewed,I3VZ00_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ01,unreviewed,I3VZ01_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ02,unreviewed,I3VZ02_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ03,unreviewed,I3VZ03_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ04,unreviewed,I3VZ04_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ05,unreviewed,I3VZ05_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ06,unreviewed,I3VZ06_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ07,unreviewed,I3VZ07_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ08,unreviewed,I3VZ08_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ09,unreviewed,I3VZ09_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ10,unreviewed,I3VZ10_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ11,unreviewed,I3VZ11_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3VZ25,unreviewed,I3VZ25_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I3Y3J5,unreviewed,I3Y3J5_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I3ZN76,unreviewed,I3ZN76_HUMAN,MHC class I antigen (MHC class I protein),HLA-A,365,
HLA-A,I3ZN77,unreviewed,I3ZN77_HUMAN,MHC class I antigen (MHC class I protein),HLA-A,365,
HLA-A,I3ZN78,unreviewed,I3ZN78_HUMAN,MHC class I antigen,HLA-A,365,
HLA-A,I3ZN79,unreviewed,I3ZN79_HUMAN,MHC class I antigen (MHC class I protein),HLA-A HLA,365,
HLA-A,I3ZN80,unreviewed,I3ZN80_HUMAN,HLA class I A locus antigen A*68new (HLA class I histocompatibility antigen) (MHC class I antigen),HLA-A,365,
HLA-A,I4EP45,unreviewed,I4EP45_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I4EPX9,unreviewed,I4EPX9_HUMAN,MHC class I antigen,HLA-A*01 HLA-A,365,
HLA-A,I4EPY0,unreviewed,I4EPY0_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6M534,unreviewed,I6M534_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M535,unreviewed,I6M535_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M536,unreviewed,I6M536_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M537,unreviewed,I6M537_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M538,unreviewed,I6M538_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M539,unreviewed,I6M539_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M540,unreviewed,I6M540_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M541,unreviewed,I6M541_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M542,unreviewed,I6M542_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6M543,unreviewed,I6M543_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF2,unreviewed,I6MHF2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF3,unreviewed,I6MHF3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF4,unreviewed,I6MHF4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF5,unreviewed,I6MHF5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF6,unreviewed,I6MHF6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF7,unreviewed,I6MHF7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF8,unreviewed,I6MHF8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHF9,unreviewed,I6MHF9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG0,unreviewed,I6MHG0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG1,unreviewed,I6MHG1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG2,unreviewed,I6MHG2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG3,unreviewed,I6MHG3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG4,unreviewed,I6MHG4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG5,unreviewed,I6MHG5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG6,unreviewed,I6MHG6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG7,unreviewed,I6MHG7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG8,unreviewed,I6MHG8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHG9,unreviewed,I6MHG9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6MHH0,unreviewed,I6MHH0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NMZ2,unreviewed,I6NMZ2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NMZ5,unreviewed,I6NMZ5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NMZ8,unreviewed,I6NMZ8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN01,unreviewed,I6NN01_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN39,unreviewed,I6NN39_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN42,unreviewed,I6NN42_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN64,unreviewed,I6NN64_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN67,unreviewed,I6NN67_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NN70,unreviewed,I6NN70_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS18,unreviewed,I6NS18_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS19,unreviewed,I6NS19_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS22,unreviewed,I6NS22_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS25,unreviewed,I6NS25_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS53,unreviewed,I6NS53_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS55,unreviewed,I6NS55_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS57,unreviewed,I6NS57_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS70,unreviewed,I6NS70_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NS72,unreviewed,I6NS72_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVL2,unreviewed,I6NVL2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVL5,unreviewed,I6NVL5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVM0,unreviewed,I6NVM0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVR8,unreviewed,I6NVR8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVS0,unreviewed,I6NVS0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVU5,unreviewed,I6NVU5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NVV0,unreviewed,I6NVV0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWH0,unreviewed,I6NWH0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWH2,unreviewed,I6NWH2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWH3,unreviewed,I6NWH3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWK8,unreviewed,I6NWK8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWL2,unreviewed,I6NWL2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWM8,unreviewed,I6NWM8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWN0,unreviewed,I6NWN0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NWN3,unreviewed,I6NWN3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXD9,unreviewed,I6NXD9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXE3,unreviewed,I6NXE3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXE6,unreviewed,I6NXE6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXE9,unreviewed,I6NXE9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXI2,unreviewed,I6NXI2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXI5,unreviewed,I6NXI5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXK5,unreviewed,I6NXK5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXK8,unreviewed,I6NXK8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6NXL0,unreviewed,I6NXL0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QLC3,unreviewed,I6QLC3_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6QQS6,unreviewed,I6QQS6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQS7,unreviewed,I6QQS7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQS8,unreviewed,I6QQS8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQS9,unreviewed,I6QQS9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQT0,unreviewed,I6QQT0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQT1,unreviewed,I6QQT1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QQT2,unreviewed,I6QQT2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QSJ6,unreviewed,I6QSJ6_HUMAN,MHC class I antigen,HLA-A,365,
HLA-A,I6QTM5,unreviewed,I6QTM5_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6QU03,unreviewed,I6QU03_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU05,unreviewed,I6QU05_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU07,unreviewed,I6QU07_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU09,unreviewed,I6QU09_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU12,unreviewed,I6QU12_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU16,unreviewed,I6QU16_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QU20,unreviewed,I6QU20_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6QYX3,unreviewed,I6QYX3_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6R1A7,unreviewed,I6R1A7_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6R2V6,unreviewed,I6R2V6_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6R2W1,unreviewed,I6R2W1_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6R4N3,unreviewed,I6R4N3_HUMAN,MHC class I antigen,HLA-A,365,
HLA-A,I6R6Y7,unreviewed,I6R6Y7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R6Z0,unreviewed,I6R6Z0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R6Z3,unreviewed,I6R6Z3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R6Z4,unreviewed,I6R6Z4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R6Z7,unreviewed,I6R6Z7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R700,unreviewed,I6R700_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6R704,unreviewed,I6R704_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RB65,unreviewed,I6RB65_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6RCV5,unreviewed,I6RCV5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RCV9,unreviewed,I6RCV9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RCW3,unreviewed,I6RCW3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RCW7,unreviewed,I6RCW7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RCX1,unreviewed,I6RCX1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RCX5,unreviewed,I6RCX5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGU8,unreviewed,I6RGU8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGV3,unreviewed,I6RGV3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGV7,unreviewed,I6RGV7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGW0,unreviewed,I6RGW0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGW3,unreviewed,I6RGW3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGW8,unreviewed,I6RGW8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RGX2,unreviewed,I6RGX2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6RUN0,unreviewed,I6RUN0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6S4P2,unreviewed,I6S4P2_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6S8T6,unreviewed,I6S8T6_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6SJ64,unreviewed,I6SJ64_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6SJ70,unreviewed,I6SJ70_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6SW64,unreviewed,I6SW64_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6SW68,unreviewed,I6SW68_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TEY1,unreviewed,I6TEY1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TEY5,unreviewed,I6TEY5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TMZ2,unreviewed,I6TMZ2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TMZ6,unreviewed,I6TMZ6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TRV4,unreviewed,I6TRV4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6TRV7,unreviewed,I6TRV7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6Y0B1,unreviewed,I6Y0B1_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6YAY1,unreviewed,I6YAY1_HUMAN,MHC class I antigen,HLA-A,365,
HLA-A,I6YEV6,unreviewed,I6YEV6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6Z8E6,unreviewed,I6Z8E6_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I6ZTN1,unreviewed,I6ZTN1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6ZTN5,unreviewed,I6ZTN5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6ZTN9,unreviewed,I6ZTN9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I6ZVT2,unreviewed,I6ZVT2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7A4C2,unreviewed,I7A4C2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7A4C7,unreviewed,I7A4C7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7A4C9,unreviewed,I7A4C9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7A6W0,unreviewed,I7A6W0_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7APG3,unreviewed,I7APG3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7APG6,unreviewed,I7APG6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7APH3,unreviewed,I7APH3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7ARY8,unreviewed,I7ARY8_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7AY68,unreviewed,I7AY68_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7AY72,unreviewed,I7AY72_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7AY76,unreviewed,I7AY76_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7B0X0,unreviewed,I7B0X0_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7B291,unreviewed,I7B291_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7B294,unreviewed,I7B294_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7B4Y2,unreviewed,I7B4Y2_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7C4K4,unreviewed,I7C4K4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7C6A9,unreviewed,I7C6A9_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7CT52,unreviewed,I7CT52_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7D499,unreviewed,I7D499_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7D6N7,unreviewed,I7D6N7_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7EQF7,unreviewed,I7EQF7_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7FPJ7,unreviewed,I7FPJ7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,I7GSC3,unreviewed,I7GSC3_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7GY09,unreviewed,I7GY09_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7H3R1,unreviewed,I7H3R1_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7H3R2,unreviewed,I7H3R2_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7HAR2,unreviewed,I7HAR2_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7HCZ5,unreviewed,I7HCZ5_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,I7LL24,unreviewed,I7LL24_HUMAN,MHC class I antigen,HLA-A,365,
HLA-A,J7F4Y4,unreviewed,J7F4Y4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F4Y7,unreviewed,J7F4Y7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F4Y9,unreviewed,J7F4Y9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F4Z0,unreviewed,J7F4Z0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F4Z8,unreviewed,J7F4Z8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F4Z9,unreviewed,J7F4Z9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F564,unreviewed,J7F564_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F565,unreviewed,J7F565_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F566,unreviewed,J7F566_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F574,unreviewed,J7F574_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F575,unreviewed,J7F575_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F645,unreviewed,J7F645_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F647,unreviewed,J7F647_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F649,unreviewed,J7F649_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F675,unreviewed,J7F675_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F7A7,unreviewed,J7F7A7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F7A8,unreviewed,J7F7A8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F7A9,unreviewed,J7F7A9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F7B9,unreviewed,J7F7B9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F7C0,unreviewed,J7F7C0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F8H8,unreviewed,J7F8H8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F8I1,unreviewed,J7F8I1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F8I4,unreviewed,J7F8I4_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F8K9,unreviewed,J7F8K9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7F8L2,unreviewed,J7F8L2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FK25,unreviewed,J7FK25_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FK26,unreviewed,J7FK26_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FKW7,unreviewed,J7FKW7_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FKW9,unreviewed,J7FKW9_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FKX1,unreviewed,J7FKX1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FM84,unreviewed,J7FM84_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FM86,unreviewed,J7FM86_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FNY8,unreviewed,J7FNY8_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FNZ2,unreviewed,J7FNZ2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FNZ6,unreviewed,J7FNZ6_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FR13,unreviewed,J7FR13_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FR18,unreviewed,J7FR18_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7FXG8,unreviewed,J7FXG8_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7G213,unreviewed,J7G213_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7G6V4,unreviewed,J7G6V4_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7G933,unreviewed,J7G933_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7GHV2,unreviewed,J7GHV2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7GM07,unreviewed,J7GM07_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7GM69,unreviewed,J7GM69_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7GU98,unreviewed,J7GU98_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7H9Z9,unreviewed,J7H9Z9_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7HDW9,unreviewed,J7HDW9_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7HGX9,unreviewed,J7HGX9_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7I2U3,unreviewed,J7I2U3_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7JGT4,unreviewed,J7JGT4_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7JHS1,unreviewed,J7JHS1_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7JPG0,unreviewed,J7JPG0_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7JQD3,unreviewed,J7JQD3_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7JWK5,unreviewed,J7JWK5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7JXM1,unreviewed,J7JXM1_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K182,unreviewed,J7K182_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K188,unreviewed,J7K188_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K1A2,unreviewed,J7K1A2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K3F5,unreviewed,J7K3F5_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K435,unreviewed,J7K435_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K4Q3,unreviewed,J7K4Q3_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7K7E2,unreviewed,J7K7E2_HUMAN,MHC class I antigen,HLA-A,181,
HLA-A,J7RE54,unreviewed,J7RE54_HUMAN,HLA-A protein,HLA-A,273,
HLA-A,J7RT43,unreviewed,J7RT43_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7S4C1,unreviewed,J7S4C1_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7SA67,unreviewed,J7SA67_HUMAN,MHC class I antigen,HLA-A,337,
HLA-A,J7SAX1,unreviewed,J7SAX1_HUMAN,HLA-A protein,HLA-A,273,
HLA-A,J7SBK9,unreviewed,J7SBK9_HUMAN,MHC class I antigen,HLA-A,273,
HLA-A,J7SF96,unreviewed,J7SF96_HUMAN,MHC class I antigen,HLA-A,181,
